,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,group1,group2
6349,6718_03,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6350,6719_01,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6351,6720_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S
6352,6721_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6353,6722_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
6354,6722_02,Europa,False,55 Cancri e,27.0,False,0.0,33.0,9.0,1847.0,2035.0,False,E,S
6355,6722_03,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
6356,6724_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
6357,6724_02,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
6358,6725_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,False,C,P
6359,6726_01,Earth,False,TRAPPIST-1e,29.0,False,68.0,74.0,713.0,37.0,15.0,True,G,P
6360,6727_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,316.0,0.0,0.0,338.0,True,G,P
6361,6729_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,371.0,0.0,1701.0,21.0,False,A,S
6362,6729_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S
6363,6729_03,Europa,False,TRAPPIST-1e,27.0,False,2664.0,15.0,0.0,109.0,2.0,False,A,S
6364,6730_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,6.0,791.0,49.0,0.0,True,G,S
6365,6731_01,Earth,False,TRAPPIST-1e,32.0,False,3135.0,2.0,0.0,0.0,0.0,False,F,P
6366,6734_01,Europa,False,55 Cancri e,47.0,False,0.0,2699.0,0.0,671.0,8.0,True,C,S
6367,6734_02,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
6368,6734_03,Europa,True,55 Cancri e,37.0,True,0.0,0.0,0.0,0.0,0.0,True,C,S
6369,6734_04,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
6370,6736_01,Mars,False,TRAPPIST-1e,33.0,False,1373.0,0.0,23.0,920.0,6.0,True,D,S
6371,6739_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,714.0,174.0,0.0,0.0,True,G,S
6372,6741_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,1190.0,4.0,455.0,71.0,True,G,S
6373,6741_02,Earth,False,PSO J318.5-22,18.0,False,103.0,0.0,181.0,1611.0,22.0,False,F,S
6374,6742_01,Earth,False,TRAPPIST-1e,33.0,False,1288.0,2.0,0.0,0.0,1.0,True,F,S
6375,6744_01,Mars,False,TRAPPIST-1e,21.0,False,1244.0,0.0,1119.0,0.0,3.0,False,F,P
6376,6744_02,Mars,False,TRAPPIST-1e,38.0,False,1717.0,16.0,39.0,0.0,48.0,False,F,P
6377,6744_03,Mars,False,55 Cancri e,16.0,False,1337.0,0.0,2614.0,0.0,0.0,False,D,P
6378,6744_04,Mars,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
6379,6744_05,Mars,False,TRAPPIST-1e,41.0,False,1203.0,756.0,140.0,0.0,0.0,False,E,P
6380,6745_01,Earth,False,PSO J318.5-22,28.0,False,545.0,0.0,501.0,0.0,0.0,False,F,P
6381,6746_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6382,6747_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
6383,6748_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6384,6748_02,Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6385,6748_03,Mars,False,TRAPPIST-1e,25.0,False,1610.0,29.0,6.0,0.0,0.0,False,F,S
6386,6748_04,Mars,False,TRAPPIST-1e,34.0,False,470.0,0.0,0.0,45.0,539.0,False,D,S
6387,6749_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,13.0,813.0,0.0,0.0,True,G,P
6388,6750_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,False,G,P
6389,6751_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6390,6751_02,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S
6391,6753_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
6392,6753_02,Europa,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,B,P
6393,6754_01,Europa,False,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,True,C,S
6394,6756_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,12.0,726.0,19.0,False,F,P
6395,6756_02,Earth,False,PSO J318.5-22,46.0,False,0.0,0.0,743.0,4.0,6.0,True,G,P
6396,6756_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6397,6757_01,Mars,False,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,False,F,S
6398,6758_01,Earth,False,55 Cancri e,25.0,False,76.0,600.0,0.0,0.0,25.0,False,F,P
6399,6760_01,Mars,False,PSO J318.5-22,30.0,False,51.0,0.0,1373.0,0.0,5.0,True,F,P
6400,6761_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6401,6761_02,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
6402,6762_01,Earth,False,55 Cancri e,54.0,False,0.0,704.0,0.0,0.0,0.0,False,F,S
6403,6763_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,True,G,P
6404,6764_01,Mars,False,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,False,F,S
6405,6764_02,Mars,False,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,True,F,S
6406,6765_01,Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6407,6766_01,Earth,False,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,False,G,P
6408,6766_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6409,6766_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6410,6773_01,Earth,False,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,0.0,3047.0,False,F,P
6411,6774_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6412,6774_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
6413,6774_03,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,704.0,0.0,0.0,False,F,P
6414,6775_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6415,6776_01,Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,False,F,P
6416,6778_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,False,F,S
6417,6779_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,7920.0,270.0,1.0,322.0,True,B,S
6418,6779_02,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6419,6779_03,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6420,6779_04,Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6421,6780_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
6422,6780_02,Europa,False,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,0.0,0.0,True,C,S
6423,6782_01,Earth,False,PSO J318.5-22,15.0,False,0.0,0.0,533.0,72.0,0.0,False,F,S
6424,6784_01,Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,False,G,S
6425,6784_02,Earth,False,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,G,S
6426,6786_01,Earth,False,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,False,F,P
6427,6787_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6428,6787_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,F,P
6429,6787_03,Earth,False,TRAPPIST-1e,17.0,False,108.0,4.0,1898.0,13.0,0.0,False,F,P
6430,6787_04,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6431,6787_05,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6432,6787_06,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6433,6787_07,Earth,False,TRAPPIST-1e,26.0,False,113.0,38.0,0.0,0.0,630.0,False,F,P
6434,6788_01,Earth,False,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,G,P
6435,6789_01,Mars,False,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,True,D,P
6436,6792_01,Mars,False,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,True,F,P
6437,6794_01,Mars,False,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,True,D,S
6438,6796_01,Earth,False,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,False,G,P
6439,6798_01,Earth,False,TRAPPIST-1e,40.0,False,3.0,0.0,61.0,0.0,742.0,True,F,P
6440,6799_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
6441,6800_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6442,6801_01,Europa,False,TRAPPIST-1e,50.0,True,0.0,7293.0,136.0,97.0,440.0,True,B,S
6443,6802_01,Europa,False,55 Cancri e,42.0,False,1751.0,516.0,0.0,12.0,672.0,False,A,P
6444,6805_01,Europa,False,TRAPPIST-1e,50.0,False,52.0,996.0,0.0,700.0,1.0,False,E,S
6445,6806_01,Earth,False,TRAPPIST-1e,39.0,False,14.0,583.0,310.0,0.0,0.0,True,G,S
6446,6808_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,192.0,38.0,599.0,False,F,P
6447,6810_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
6448,6810_02,Mars,False,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,True,E,S
6449,6810_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,P,F
6450,6810_04,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
6451,6810_05,Mars,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
6452,6813_01,Earth,False,55 Cancri e,22.0,False,38.0,19.0,348.0,217.0,115.0,False,F,P
6453,6814_01,Mars,False,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,True,E,S
6454,6816_01,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
6455,6816_02,Earth,False,TRAPPIST-1e,28.0,False,944.0,0.0,0.0,0.0,75.0,False,G,P
6456,6816_03,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6457,6816_04,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6458,6816_05,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
6459,6816_06,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6460,6817_01,Earth,False,TRAPPIST-1e,37.0,False,21.0,54.0,5.0,178.0,431.0,False,F,S
6461,6818_01,Earth,False,TRAPPIST-1e,31.0,False,32.0,2667.0,0.0,0.0,9.0,True,F,P
6462,6820_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,1490.0,0.0,False,F,P
6463,6821_01,Earth,False,TRAPPIST-1e,43.0,False,142.0,1208.0,0.0,0.0,204.0,False,F,P
6464,6822_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,532.0,29.0,0.0,163.0,False,F,S
6465,6824_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,444.0,0.0,True,G,S
6466,6825_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6467,6825_02,Mars,False,TRAPPIST-1e,24.0,False,3481.0,0.0,1236.0,2.0,256.0,False,F,S
6468,6826_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,69.0,92.0,1600.0,15.0,False,G,S
6469,6827_01,Europa,False,55 Cancri e,73.0,False,181.0,1.0,840.0,2618.0,1949.0,False,A,S
6470,6827_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S
6471,6827_03,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S
6472,6827_04,Europa,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S
6473,6829_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6474,6829_02,Earth,False,TRAPPIST-1e,49.0,False,355.0,449.0,8.0,0.0,0.0,False,G,P
6475,6829_03,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
6476,6831_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
6477,6832_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6478,6833_01,Earth,False,TRAPPIST-1e,23.0,False,7.0,0.0,0.0,716.0,800.0,True,E,S
6479,6834_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6480,6837_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P
6481,6839_01,Earth,False,TRAPPIST-1e,36.0,False,1912.0,0.0,0.0,2.0,0.0,False,F,S
6482,6840_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6483,6841_01,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S
6484,6843_01,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6485,6843_02,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6486,6844_01,Mars,False,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,False,E,S
6487,6848_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P
6488,6850_01,Earth,False,TRAPPIST-1e,22.0,False,735.0,138.0,0.0,0.0,0.0,False,F,P
6489,6850_02,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
6490,6850_03,Earth,False,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,False,E,P
6491,6851_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,True,E,S
6492,6853_01,Europa,False,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,False,C,P
6493,6854_01,Mars,False,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,False,E,P
6494,6857_01,Earth,False,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,False,F,S
6495,6858_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
6496,6858_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
6497,6858_03,Europa,False,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,False,B,P
6498,6858_04,Europa,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
6499,6859_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6500,6861_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6501,6862_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6502,6862_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
6503,6863_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,False,F,S
6504,6864_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P
6505,6864_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P
6506,6865_01,Europa,False,TRAPPIST-1e,27.0,False,69.0,2878.0,0.0,4232.0,3798.0,False,D,S
6507,6865_02,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S
6508,6866_01,Europa,False,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,True,C,S
6509,6866_02,Europa,False,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,False,C,S
6510,6868_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,False,F,P
6511,6869_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,False,F,P
6512,6871_01,Earth,False,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,0.0,True,G,S
6513,6873_01,Europa,False,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,True,A,P
6514,6879_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6515,6880_01,Mars,False,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,False,F,S
6516,6880_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S
6517,6882_01,Mars,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6518,6882_02,Mars,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
6519,6883_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,True,G,S
6520,6885_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6521,6887_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,False,G,S
6522,6889_01,Earth,False,55 Cancri e,40.0,False,862.0,0.0,0.0,0.0,59.0,False,F,S
6523,6891_01,Mars,False,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,True,D,P
6524,6892_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,True,F,S
6525,6893_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6526,6894_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6527,6894_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6528,6894_03,Mars,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6529,6895_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,False,C,P
6530,6896_01,Mars,False,TRAPPIST-1e,27.0,False,473.0,0.0,575.0,0.0,0.0,False,E,S
6531,6896_02,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6532,6896_03,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6533,6898_01,Europa,False,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,True,P,F
6534,6899_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P
6535,6899_02,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,A,P
6536,6900_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6537,6901_01,Mars,False,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,False,F,S
6538,6902_01,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P
6539,6903_01,Earth,False,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,False,F,P
6540,6905_01,Earth,False,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,False,F,S
6541,6905_02,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,False,E,S
6542,6905_03,Earth,False,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,True,F,S
6543,6906_01,Mars,False,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,True,F,P
6544,6906_02,Mars,False,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,False,E,P
6545,6906_03,Mars,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
6546,6907_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6547,6908_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,False,C,S
6548,6910_01,Earth,False,TRAPPIST-1e,49.0,False,173.0,0.0,18.0,580.0,1.0,False,G,S
6549,6911_01,Mars,False,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,True,F,S
6550,6912_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,120.0,0.0,2814.0,318.0,False,C,P
6551,6913_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6552,6913_02,Mars,False,TRAPPIST-1e,18.0,False,1988.0,0.0,95.0,0.0,0.0,False,E,S
6553,6915_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
6554,6917_01,Mars,False,TRAPPIST-1e,56.0,True,995.0,0.0,177.0,0.0,739.0,False,F,P
6555,6918_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6556,6920_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,5.0,975.0,False,E,S
6557,6921_01,Europa,False,TRAPPIST-1e,22.0,False,0.0,1914.0,2090.0,100.0,0.0,True,C,S
6558,6921_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
6559,6921_03,Europa,False,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,True,C,S
6560,6921_04,Europa,False,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,True,C,S
6561,6921_05,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
6562,6921_06,Europa,False,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,False,C,S
6563,6924_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6564,6925_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,False,G,P
6565,6926_01,Earth,False,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,True,F,P
6566,6928_01,Earth,False,TRAPPIST-1e,25.0,False,439.0,0.0,0.0,557.0,0.0,False,E,S
6567,6928_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
6568,6929_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6569,6929_02,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
6570,6929_03,Earth,False,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,True,E,P
6571,6930_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6572,6931_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
6573,6932_01,Earth,False,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,True,G,S
6574,6934_01,Mars,False,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,True,F,P
6575,6934_02,Mars,False,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,0.0,False,E,P
6576,6937_01,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
6577,6939_01,Earth,False,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,False,G,P
6578,6940_01,Mars,False,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,True,F,S
6579,6943_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6580,6944_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
6581,6945_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6582,6946_01,Earth,False,TRAPPIST-1e,70.0,False,28.0,0.0,0.0,672.0,104.0,False,F,P
6583,6947_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6584,6947_02,Europa,False,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,True,B,S
6585,6949_01,Earth,False,55 Cancri e,25.0,False,0.0,12.0,851.0,19.0,103.0,False,E,S
6586,6950_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6587,6950_02,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
6588,6951_01,Europa,False,TRAPPIST-1e,37.0,False,26.0,2898.0,9.0,0.0,40.0,True,D,P
6589,6951_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P
6590,6954_01,Mars,False,TRAPPIST-1e,28.0,False,1998.0,0.0,13.0,87.0,0.0,False,E,P
6591,6954_02,Earth,False,TRAPPIST-1e,22.0,False,969.0,47.0,23.0,134.0,0.0,False,E,P
6592,6957_01,Europa,False,TRAPPIST-1e,26.0,False,135.0,2080.0,7.0,34.0,84.0,True,B,S
6593,6960_01,Earth,False,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,False,G,S
