,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
6205,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7637,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
33,0.5949367088607594,0.014936832553919173,0.0,0.060063000170270726,0.0,0.05092611776405751,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4063,0.5569620253164557,0.0,0.47633582665280244,0.0,0.0009817922170653338,0.02419922927112253,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7594,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8199,0.5569620253164557,6.979828296223913e-05,0.0,0.08854077983994552,0.0004908961085326669,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3706,0.6329113924050633,0.046555454735813497,0.0,0.0,0.0004908961085326669,0.0070442961919363525,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4509,0.45569620253164556,0.0009073776785091087,0.049642773286821186,4.256768261535842e-05,0.06421813637986434,0.08100940620726806,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1566,0.7088607594936709,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6926,0.18987341772151897,0.0,0.0,0.00038310914353822576,0.0,0.03944805867484358,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4471,0.37974683544303794,0.0017449570740559783,0.008217891523831886,0.008428401157840966,8.925383791503035e-05,0.013301288691832761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7619,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
202,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7502,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7622,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2073,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7562,0.22784810126582278,0.041529978362532284,0.004494683527320296,0.0002979737783075089,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3599,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8599,0.3924050632911392,0.03203741187966776,0.0065072283902995335,0.0,0.00022313459478757588,0.005179629552894377,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
716,0.43037974683544306,0.003280519299225239,0.009626672927917352,0.0,0.19198500535523028,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2884,0.9367088607594937,0.03985481957143854,0.0,0.0,0.012361656551231703,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3608,0.34177215189873417,0.006002652334752565,0.007312246335491228,0.0,0.0,0.019848340446691252,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5465,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1607,0.8860759493670886,0.0,0.00010062724314896186,4.256768261535842e-05,8.925383791503035e-05,0.05345377698586997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1078,0.43037974683544306,0.16653870314790256,0.02820917049609231,0.0032351438787672398,0.0011602998928953946,0.07015290266440144,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6615,0.27848101265822783,0.04969637746911426,0.00020125448629792372,0.0029797377830750892,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7201,0.37974683544303794,0.04006421442032526,0.0,0.0,0.0011156729739378794,8.287407284631003e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6371,0.5569620253164557,0.0,0.02394928386945292,0.007406776775072364,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6846,0.45569620253164556,0.0,0.05386911749907758,0.021752085816448153,0.00397179578721885,0.09199022085940413,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
548,0.8227848101265822,0.0,0.0,0.022177762642601736,0.004685826490539093,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1802,0.5822784810126582,0.051022544845396804,0.0,0.012259492593223224,0.0,8.287407284631003e-05,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5679,0.31645569620253167,0.0,0.0010062724314896187,0.0008513536523071684,0.0,0.03899225127418887,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
93,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1036,0.3670886075949367,0.03685349340406226,0.009089994297789554,0.004214200578920483,0.0,0.005386814735010152,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1130,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3619,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
516,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7804,0.49367088607594933,0.055768828086829064,0.0,0.0,0.0001785076758300607,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3518,0.5316455696202531,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3281,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6705,0.45569620253164556,0.0014657639422070217,0.0,0.03592712412736251,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4447,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0.4430379746835443,0.0,0.02633079529064502,0.0007236506044610931,0.009639414494823279,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1662,0.7468354430379747,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4127,0.6962025316455696,0.009352969916940044,0.03136215744809311,0.0,0.00026776151374509105,0.016326192350723075,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1778,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8612,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4466,0.6708860759493671,0.014238849724296782,0.004763022842384195,0.016175719393836198,0.0016958229203855766,4.1437036423155016e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5719,0.22784810126582278,0.002303343337753891,0.0,0.01936829558998808,0.007452695465905035,0.001988977748311441,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3479,0.24050632911392406,0.0,0.027739576694730487,0.0002128384130767921,0.0024544805426633346,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8554,0.3924050632911392,0.17973057862776576,3.3542414382987286e-05,8.513536523071684e-05,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3203,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
475,0.4050632911392405,0.0,0.19303659477409182,0.0,0.0026329882184933954,0.005055318443624912,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3253,0.4177215189873418,0.0030711244503385214,0.02113172106128199,0.0007662182870764515,0.004284184219921457,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2729,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2319,0.3037974683544304,0.060933901026034756,0.00040250897259584744,4.256768261535842e-05,0.0,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2907,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7764,0.34177215189873417,0.12926642004606687,0.0,0.03703388387536182,0.0,0.0002900592549620851,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8376,0.27848101265822783,0.0,0.0009727300171066313,0.007023667631534139,0.01802927525883613,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5537,0.43037974683544306,0.011307321839882738,0.0,0.02937170100459731,0.0012495537308104248,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8243,0.27848101265822783,0.0,0.0,0.0,0.027534808996786862,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
169,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
832,0.34177215189873417,6.979828296223913e-05,0.42947707375976923,0.0,0.00044626918957515175,0.002154725894004061,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8236,0.22784810126582278,0.0,0.00010062724314896186,0.0046824450876894255,0.026240628347018922,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5919,0.34177215189873417,0.009422768199902282,0.10408211183040955,0.00038310914353822576,0.018921813637986434,0.026063895910164506,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7840,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4951,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3986,0.7848101265822784,0.0,0.0007379331164257203,0.0,0.1478936094252053,0.0009116148013094104,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4235,0.6835443037974683,0.030222656522649542,0.0,0.03690618082751575,0.0008479114601927883,4.1437036423155016e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1901,0.5316455696202531,0.027849514901933412,0.0025156810787240465,0.0016175719393836199,0.0344073545162442,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
575,0.3291139240506329,0.08738745026872338,0.0,0.0019581134003064872,0.005533737950731882,0.0002486222185389301,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3163,0.6075949367088608,0.0,0.00040250897259584744,0.0,0.3555426633345234,0.0006215555463473252,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1562,0.26582278481012656,0.0,0.0,0.009279754810148136,0.004864334166369154,0.22048647080760783,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6213,0.45569620253164556,0.04850980665875619,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1592,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4104,0.2911392405063291,0.004536888392545543,0.003152986952000805,0.0,0.0,0.018439481208303982,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3087,0.4050632911392405,0.0,0.0,0.0,0.0,0.03198939211867567,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5653,0.7341772151898734,0.0,0.0,0.0,0.08876294180649769,0.0007458666556167903,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8648,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3004,0.35443037974683544,0.0,0.11119310367960285,0.0,0.026508389860764012,0.0035221480959681762,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7248,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1151,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5553,0.27848101265822783,0.0,0.0,0.03656563936659288,0.002766868975365941,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7029,0.17721518987341772,0.0,0.006171804246469661,0.0006810829218457347,0.055069617993573725,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5101,0.26582278481012656,0.0,0.023379062824942138,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4774,0.22784810126582278,0.10267327423745376,0.00197900244859625,0.0040439298484590495,0.04949125312388433,0.013674222019641155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1553,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6928,0.7341772151898734,0.0,0.01459095025659947,8.513536523071684e-05,0.0,0.009903451705134049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4547,0.6582278481012658,6.979828296223913e-05,0.00043605138697883474,0.00012770304784607525,0.0,0.02900592549620851,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5984,0.6962025316455696,0.0,0.008117264280682924,0.0,0.02137629418064977,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1652,0.18987341772151897,0.07021707266001256,3.3542414382987286e-05,0.0,0.0,0.012762607218331746,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2774,0.3037974683544304,0.08738745026872338,0.00020125448629792372,0.0,0.005489111031774367,0.02925454771474744,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8542,0.6962025316455696,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
432,0.17721518987341772,0.06477280658895791,0.028578137054305168,0.003447982291844032,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7058,0.3670886075949367,0.00034899141481119564,0.020058363801026397,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5430,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7968,0.6075949367088608,0.0,0.024049911112601883,0.0,0.0,0.00041437036423155015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7208,0.6835443037974683,0.07984923570880156,0.0046959380136182205,8.513536523071684e-05,8.925383791503035e-05,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7101,0.24050632911392406,0.02652334752565087,0.0,0.017708155967989102,0.0,0.0003314962913852401,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3261,0.26582278481012656,0.013680463460598868,0.00016771207191493645,0.028690618082751574,0.0005355230274901821,0.0008287407284631003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7413,0.35443037974683544,0.041111188664758845,0.0019119176198302754,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4373,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3769,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1155,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2448,0.24050632911392406,0.016193201647239478,0.0,0.020389919972756684,0.0,0.00020718518211577507,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7702,0.22784810126582278,0.00020939484888671738,0.0,0.00012770304784607525,0.07912352731167441,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5283,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1729,0.5822784810126582,0.1569763383820758,0.005131989400597055,0.0058317725183041035,0.0,0.008038785066092072,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5528,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2510,0.22784810126582278,0.06609897396524045,0.0,0.00017027073046143367,0.0001785076758300607,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
816,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2034,0.7341772151898734,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2297,0.569620253164557,0.0,0.0,0.01915545717691129,0.004194930382006427,0.015083081258028425,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2071,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6809,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3361,0.22784810126582278,0.0,0.024586589742729682,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8400,0.3670886075949367,0.02170726600125637,0.000234796900680911,0.028307508939213348,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1688,0.4177215189873418,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
687,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8227,0.27848101265822783,0.0,0.0,0.027115613825983313,0.0,0.0020718518211577507,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8513,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5033,0.45569620253164556,0.026942137223424305,0.0,0.03218116805721096,0.00026776151374509105,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3871,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1378,0.26582278481012656,0.00034899141481119564,0.008419146010129809,0.0004256768261535842,0.0011602998928953946,0.14022293125595658,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7906,0.4050632911392405,0.0,0.07225036058095462,0.0,0.43087290253480903,0.03559441428749016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3498,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7231,0.34177215189873417,0.0,0.0003018817294468856,0.0,0.001785076758300607,0.3157916545808644,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8000,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6792,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4655,0.4050632911392405,0.07091505548963495,0.0,0.013068278562915035,0.00022313459478757588,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3421,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3777,0.620253164556962,0.14134152299853422,0.24039848388286988,0.0,0.10960371295965728,0.0019475407118882857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4677,0.3037974683544304,0.03699308996998674,0.0,0.0,0.0,0.007417229519744748,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5406,0.2911392405063291,0.04257695260696587,0.02877939154060309,0.003192576196151881,0.06060335594430561,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4962,0.31645569620253167,0.0,0.14466843323382417,0.0,0.007809710817565155,0.002486222185389301,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4658,0.26582278481012656,0.031897815313743284,0.0026498507362559954,0.048271752085816445,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
661,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6799,0.5822784810126582,0.030571647937460738,0.009492503270385403,0.04018389238889834,0.0,0.014710147930220031,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7206,0.49367088607594933,0.023173029943463392,0.0,0.030989272943980926,8.925383791503035e-05,0.003563585132391331,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8260,0.31645569620253167,0.0,0.004863650085533157,0.05784948067427209,0.021956444127097467,0.008494592466746779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3954,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3289,0.2911392405063291,0.0,0.0010062724314896187,0.0,0.004730453409496608,0.02345336261550574,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7796,0.2911392405063291,0.0,0.0,0.0,0.0,0.028715866241246425,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2640,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5519,0.34177215189873417,0.0,0.0,0.0,0.0,0.07533253221729581,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4224,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3645,0.26582278481012656,0.0,0.0,0.0,0.002900749732238486,0.019889777483114407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1206,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3305,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5068,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8435,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5875,0.2911392405063291,0.11837788790395756,0.0015429510616174153,0.0034905499744593903,0.010487325955016067,0.0007044296191936353,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1316,0.24050632911392406,0.14364486633628812,0.0,0.009535160905840286,0.013298821849339523,0.0007873036920399453,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7715,0.8227848101265822,0.0,0.0,0.004810148135535501,0.009282399143163157,0.024323540380391993,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6528,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4362,0.16455696202531644,0.000558386263697913,0.046456243920437394,0.061510301379192917,0.011156729739378793,0.0003314962913852401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3224,0.25316455696202533,0.0,0.02951732465702881,0.0002128384130767921,0.0011156729739378794,0.02030414784734596,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2011,0.18987341772151897,0.0,0.03189883607822091,0.0054486633747658775,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7880,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2379,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3002,0.6708860759493671,0.000558386263697913,0.0,0.010045973097224586,0.0,0.08490448763104463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5470,0.24050632911392406,0.03810986249738257,0.00036896655821286014,0.0,0.014503748661192433,0.009033273940247794,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4656,0.7721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5240,0.21518987341772153,0.0,0.027605407037198538,0.0,0.052124241342377725,0.0005801185099241702,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6899,0.49367088607594933,0.0013261673762825434,0.0034213262670647034,0.0,0.03025705105319529,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3710,0.3291139240506329,0.11391079779437426,0.0,0.0034054146092286734,0.0003123884327026062,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2252,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3647,0.4177215189873418,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3721,0.31645569620253167,0.0,0.002784020393787945,0.0,0.019591217422349164,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7970,0.25316455696202533,0.0,0.0,0.0,0.014593002499107463,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
551,0.620253164556962,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3794,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5507,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
103,0.4050632911392405,0.0,0.013752389897024788,0.0002554060956921505,0.1753391645840771,0.03165789582729043,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6662,0.5822784810126582,0.0,0.02227216315030356,0.0,8.925383791503035e-05,0.09020842829320846,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7205,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2876,0.27848101265822783,0.0818733859147065,0.0,0.0,0.0004016422706176366,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
